x,u
0.000000, 0.002846
0.031416, 0.006367
0.062832, 0.013450
0.094248, 0.026793
0.125664, 0.050258
0.157080, 0.088656
0.188496, 0.146899
0.219911, 0.228439
0.251327, 0.333276
0.282743, 0.456344
0.314159, 0.587349
0.345575, 0.712769
0.376991, 0.819676
0.408407, 0.899772
0.439823, 0.951569
0.471239, 0.979554
0.502655, 0.990960
0.534071, 0.992136
0.565487, 0.986309
0.596903, 0.973187
0.628319, 0.949742
0.659734, 0.911344
0.691150, 0.853101
0.722566, 0.771561
0.753982, 0.666724
0.785398, 0.543654
0.816814, 0.412643
0.848230, 0.287208
0.879646, 0.180258
0.911062, 0.100046
0.942478, 0.047949
0.973894, 0.019242
1.005310, 0.006194
1.036726, 0.001497
1.068142, 0.000241
1.099557, 0.000019
1.130973, 0.000000
1.162389, 0.000000
1.193805, 0.000000
1.225221, 0.000000
1.256637, 0.000000
1.288053, 0.000000
1.319469, 0.000000
1.350885, 0.000000
1.382301, 0.000000
1.413717, 0.000000
1.445133, 0.000000
1.476549, 0.000000
1.507964, 0.000000
1.539380, 0.000000
1.570796, 0.000000
1.602212, 0.000000
1.633628, 0.000000
1.665044, 0.000000
1.696460, 0.000000
1.727876, 0.000000
1.759292, 0.000000
1.790708, 0.000000
1.822124, 0.000000
1.853540, 0.000000
1.884956, 0.000000
1.916372, 0.000000
1.947787, 0.000000
1.979203, 0.000000
2.010619, 0.000000
2.042035, 0.000000
2.073451, 0.000000
2.104867, 0.000000
2.136283, 0.000000
2.167699, 0.000000
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, 0.000000
2.481858, 0.000000
2.513274, 0.000000
2.544690, 0.000000
2.576106, 0.000000
2.607522, 0.000000
2.638938, 0.000000
2.670354, 0.000000
2.701770, 0.000000
2.733186, 0.000000
2.764602, 0.000000
2.796017, 0.000000
2.827433, 0.000000
2.858849, 0.000000
2.890265, 0.000001
2.921681, 0.000003
2.953097, 0.000009
2.984513, 0.000027
3.015929, 0.000078
3.047345, 0.000213
3.078761, 0.000554
3.110177, 0.001368
