x,u
0.000000, 64136219339978211328.000000
0.031416, -64612668006999072768.000000
0.062832, 58929463178372448256.000000
0.094248, -48446498598241042432.000000
0.125664, 35695259877758566400.000000
0.157080, -23353022149507043328.000000
0.188496, 13262033044256393216.000000
0.219911, -5956349405496359936.000000
0.251327, 794428650411401984.000000
0.282743, 3544532791079894016.000000
0.314159, -8520072939154648064.000000
0.345575, 15305849453978955776.000000
0.376991, -24460952983181799424.000000
0.408407, 35654121137930887168.000000
0.439823, -47520592045547929600.000000
0.471239, 57837643936406618112.000000
0.502655, -64136540737164410880.000000
0.534071, 64614000861537361920.000000
0.565487, -58934498652368379904.000000
0.596903, 48463870206124867584.000000
0.628319, -35750088867042869248.000000
0.659734, 23511586036297392128.000000
0.691150, -13682678392525774848.000000
0.722566, 6980801845709318144.000000
0.753982, -3086021860097521664.000000
0.785398, 1164414815687588352.000000
0.816814, -367585395367749376.000000
0.848230, 94446414315606464.000000
0.879646, -18972246976173376.000000
0.911062, 2794970847501542.000000
0.942478, -268563512867520.000000
0.973894, 12630462238819.019531
1.005310, 0.000000
1.036726, 0.000000
1.068142, 0.000000
1.099557, 0.000000
1.130973, 0.000000
1.162389, 0.000000
1.193805, 0.000000
1.225221, 0.000000
1.256637, 0.000000
1.288053, 0.000000
1.319469, 0.000000
1.350885, 0.000000
1.382301, 0.000000
1.413717, 0.000000
1.445133, 0.000000
1.476549, 0.000000
1.507964, 0.000000
1.539380, 0.000000
1.570796, 0.000000
1.602212, 0.000000
1.633628, 0.000000
1.665044, 0.000000
1.696460, 0.000000
1.727876, 0.000000
1.759292, 0.000000
1.790708, 0.000000
1.822124, 0.000000
1.853540, 0.000000
1.884956, 0.000000
1.916372, 0.000000
1.947787, 0.000000
1.979203, 0.000000
2.010619, 0.000000
2.042035, 0.000000
2.073451, 0.000000
2.104867, 0.000000
2.136283, 0.000000
2.167699, 0.007855
2.199115, -0.754969
2.230531, 35.479172
2.261947, -1086.437186
2.293363, 24374.831275
2.324779, -427138.329431
2.356194, 6086357.081487
2.387610, -72489143.113710
2.419026, 736183713.061858
2.450442, -6471986683.959870
2.481858, 49831833194.998734
2.513274, -339176376877.806152
2.544690, 2056105657366.779785
2.576106, -11169126771026.404297
2.607522, 54642148884549.210938
2.638938, -241752337030932.093750
2.670354, 970583442165029.625000
2.701770, -3545961617584630.500000
2.733186, 11815867567119428.000000
2.764602, -35976489896403300.000000
2.796017, 100231728874614192.000000
2.827433, -255783403785755552.000000
2.858849, 598293303348590080.000000
2.890265, -1283151036941103360.000000
2.921681, 2523289595310100480.000000
2.953097, -4548231218010744832.000000
2.984513, 7509618329920809984.000000
3.015929, -11346277781521362944.000000
3.047345, 15665539809952905216.000000
3.078761, -19729245568150511616.000000
3.110177, 22613355097897824256.000000
