x,u
0.000000, 0.007801
0.031416, 0.008883
0.062832, -0.014514
0.094248, -0.022638
0.125664, 0.031393
0.157080, 0.015369
0.188496, -0.029081
0.219911, 0.008880
0.251327, 0.008429
0.282743, -0.035358
0.314159, 0.017471
0.345575, 0.053767
0.376991, -0.037901
0.408407, -0.061189
0.439823, 0.048455
0.471239, 0.059432
0.502655, -0.049386
0.534071, -0.051795
0.565487, 0.042869
0.596903, 0.041022
0.628319, -0.031066
0.659734, -0.028490
0.691150, 0.015257
0.722566, 0.014152
0.753982, 0.004208
0.785398, 0.003103
0.816814, -0.027400
0.848230, -0.024823
0.879646, 0.053829
0.911062, 0.051982
0.942478, -0.080987
0.973894, -0.083396
1.005310, 0.102536
1.036726, 0.113514
1.068142, -0.106926
1.099557, -0.130214
1.130973, 0.078525
1.162389, 0.114821
1.193805, -0.005427
1.225221, -0.049214
1.256637, -0.101201
1.288053, -0.063241
1.319469, 0.178641
1.350885, 0.162617
1.382301, -0.108746
1.413717, -0.116870
1.445133, -0.156851
1.476549, -0.155769
1.507964, 0.210557
1.539380, 0.251341
1.570796, 0.893284
1.602212, 0.914387
1.633628, 0.917884
1.665044, 0.902035
1.696460, 0.995455
1.727876, 1.019457
1.759292, 1.100033
1.790708, 1.082963
1.822124, 0.838801
1.853540, 0.833829
1.884956, 1.070142
1.916372, 1.097392
1.947787, 1.219088
1.979203, 1.203768
2.010619, 0.707311
2.042035, 0.672197
2.073451, 0.193744
2.104867, 0.178650
2.136283, 0.020276
2.167699, 0.018248
2.199115, 0.000000
2.230531, 0.000000
2.261947, 0.000000
2.293363, 0.000000
2.324779, 0.000000
2.356194, 0.000000
2.387610, 0.000000
2.419026, 0.000000
2.450442, -0.002028
2.481858, 0.002253
2.513274, -0.012841
2.544690, 0.013740
2.576106, -0.021374
2.607522, 0.021179
2.638938, 0.005859
2.670354, -0.008458
2.701770, 0.018793
2.733186, -0.017012
2.764602, -0.021984
2.796017, 0.023796
2.827433, 0.006726
2.858849, -0.011469
2.890265, 0.012533
2.921681, -0.007513
2.953097, -0.023362
2.984513, 0.020423
3.015929, 0.041525
3.047345, -0.043445
3.078761, -0.002661
3.110177, 0.007801
